,id
1248,995733072a35
1249,f5c3da43a858
1250,8e5c5cc482a4
1251,079cf0aa930b
1252,0b257654367e
1253,bd37e7e736b0
1254,2dc733b38576
1255,0f9290876c20
1256,68c56b81af8a
1257,7f3fa8d1fb4c
1258,088e314ba437
1259,17ae98f695f2
1260,6b697f4cc418
1261,384d540ff8d7
1262,dff3f604b9f9
1263,e45eb2d7dc63
1264,0ed83fd758c2
1265,93cc1fd6e9a5
1266,4c5307459d85
1267,b13cd56f37c4
1268,9fc6fa016b11
1269,dd6bd7bc488c
1270,47fd54b68cc4
1271,81bec36eb86e
1272,b123e4a7c182
1273,cb697322ed54
1274,27fd89982bc1
1275,026a914b45b9
1276,aa9f9a5f4079
1277,5679617085b2
1278,cd6ccac90b37
1279,1468b8543d60
1280,2114aa4dcce0
1281,a6828cbc7b03
1282,a7f8ebf28c1f
1283,c2c73bfb120b
1284,af6b74386f46
1285,63f66c73e314
1286,26565ee3f46a
1287,f7cc959ee4fe
1288,52d5c40ee57f
1289,234a29fba931
1290,56921be62e85
1291,0c59b7b50fa6
1292,65842b7d74ac
1293,94b0a6ca1392
1294,71dca1942144
1295,da24dc924bd7
1296,ebb6f9c885f9
1297,03ffe0c6cad4
1298,ecfa135b9486
1299,37132b9640c6
1300,866f5a6343d2
1301,bf1b8bc707df
1302,a14ff50b9f26
1303,b350e7ecebd5
1304,191e293af2b5
1305,cee0b688fcac
1306,0f8821bb7de5
1307,38553a1da712
1308,2d99e5bd17ae
1309,52dfc9273118
1310,3721912d310c
1311,896640802caf
1312,1355f6d1abea
1313,5a3325de22b0
1314,52a2c490b25a
1315,3d22cc8b1d57
1316,ebfb671b34da
1317,f0f5d05763fe
1318,9e48c34c8ef7
1319,b397ef463ba6
1320,06ffa40b9f6a
1321,699aa85ed150
1322,0e4cd8a91747
1323,c4cec9a6ecb2
1324,06301142f18c
1325,08f47e6923ee
1326,c2553a52fb95
1327,86c20ead4674
1328,51117f93312f
1329,4db6b2fd91ca
1330,eccc65753bdd
1331,e34c31b55f17
1332,e4c5a2e9a650
1333,d92b242a8ea5
1334,8bc942512479
1335,7b0ef9435d31
1336,9e0d6ac31b39
1337,6f47542558a1
1338,07c5ca4aad74
1339,1907bad3edd2
1340,8d1d39a7a5d5
1341,fc67fc73b29e
1342,259d9608aec4
1343,cb8450211e16
1344,172b004a9825
1345,504bdb55d127
1346,d930f023cb9c
1347,a8b5976b0ead
1348,cb1d7d8a4781
1349,0eddfc5e9f08
1350,0172ef2cefee
1351,fb69440e4c5f
1352,82156b30e667
1353,9103a95dee61
1354,2279ed500dbc
1355,034ff9cfd865
1356,38792ab8c2b6
1357,1ae5c5a035b5
1358,dd0f876fd852
1359,ca5790ec97b4
1360,97932bc6ff03
1361,a3462dc9488d
1362,bd5b045552b1
1363,d1ea2611fa88
1364,f9b0bd71c430
1365,c7ea97540c99
1366,10980b0f753d
1367,3090801fcf2a
1368,c7b03ca062b5
1369,8949de1830d1
1370,4df55336d750
1371,29cb5ccedb51
1372,bfd41baeac21
1373,9b9b407da324
1374,775c4dcd4bab
1375,ef69e4c89a0f
1376,da4981cb3211
1377,347e10bded51
1378,173f00f49ce0
1379,cf3b0c3f0ed1
1380,814597f508b8
1381,1021d69b09e5
1382,7a7596c77a8f
1383,4d3793fc09ed
1384,8f64b053c0a0
1385,9bc34309d97e
1386,e60178a4c756
1387,fc4d45aebbe3
1388,91ed5caeb0d3
1389,07cd73b0ab7f
1390,06317bc90eaa
1391,75094231d803
1392,71dc38e83dd9
1393,03f70840f54a
1394,5b3b6ec37837
1395,044dfd55d481
1396,6c8f55f7a445
1397,5fb3342eae0b
1398,b1450f488391
1399,0f0089f8174c
1400,4d85b98c27ee
1401,6f56a7d387f1
1402,712cefc0bf24
1403,74a71f03dd87
1404,4b4cb6765517
1405,76fb5dfc937a
1406,7845337998d6
1407,1ecad11767f3
1408,16a307dc06c4
1409,6822c159c9e2
1410,9cf1dc8801ae
1411,82579bcd65e8
1412,d2cbc97c2c48
1413,331afea40f0f
1414,ce873781a2c4
1415,adf1d2245e44
1416,1e187dfde695
1417,52d7193c4694
1418,6e896d08823c
1419,741ae35c4f37
1420,552155bf637c
1421,21b5f40f9e03
1422,cf81c2864f97
1423,8c74ef5f7a6a
1424,364c6e3f8a1d
1425,c99f8364813b
1426,0eac5145768a
1427,d08e6f51c600
1428,c825f957d4b2
1429,3500937cd112
1430,3914ef5df78b
1431,86f828dfe379
1432,2ad8ee9e2271
1433,385439fb093b
1434,84502c5db6bc
1435,84832851eef0
1436,c67a2c37e51b
1437,fa7c11d0e665
1438,49081c7ffaa6
1439,c446421f6e8b
1440,40f2fdfd7aa1
1441,bbfb8ddff375
1442,db9062c164f2
1443,6650f2ba4bf8
1444,5da751b30b94
1445,9e304bab4d90
1446,7868377b8d9e
1447,36bc7e126744
1448,0718f3601163
1449,dd8eb952d421
1450,7c9f2b782eed
1451,39584112d0b9
1452,51a5929d3acb
1453,30e00a983d94
1454,09e66461326f
1455,af02c0601c6e
1456,fa870e1ae82d
1457,1b9d07e72110
1458,43b2903d5bfd
1459,8a99749c1374
1460,0394f802c122
1461,5dc0f9ee68ac
1462,b75810d6e594
1463,c197870d7e27
1464,14d9b3310270
1465,baeddda37ca3
1466,8dc43144e9cb
1467,fb11f4414d62
1468,a552beaaa52d
1469,2b0ec738b987
1470,e32c89eb1c72
1471,036b35c1427b
1472,0a95d57ef19d
1473,b5eb3ea34478
1474,d193c62511a5
1475,d39b6bbb96a2
1476,3a055fad1478
1477,9900f41daf3e
1478,f0a59ac633d5
1479,09c91d6ce260
1480,f18611956247
1481,60ef0f53e535
1482,1184686361b3
1483,5673ef5d216b
1484,54c26574e46b
1485,ebfd0b680085
1486,71a37a272638
1487,e7507087b6ed
1488,ce762a5e7e44
1489,0940fc2c3809
1490,650f189103b8
1491,be3742892267
1492,bdac0647d4a5
1493,f30e4a69dff7
1494,571c4d56e05c
1495,123a67124e03
1496,401e87048898
1497,cd9f6b2c2293
1498,54ad6bb0ea0e
1499,86257eaa613b
1500,6025575fb0cf
1501,4e7da1def098
1502,2fdb081f97b0
1503,26c9084d9e34
1504,90cfd1801b72
1505,0db9b3a488c8
1506,7d3724e77992
1507,89689259db1e
1508,d9517eb16bd3
1509,a7a2e40ea117
1510,69d7ba3ee8f3
1511,09abf77ea277
1512,15b6bf6ef148
1513,ec91362af419
1514,0b3c459e4914
1515,41260d8913bb
1516,f712f15bdbf8
1517,0a33d863a101
1518,ea1dbc9f1f36
1519,d1f90ae774ca
1520,f70cb8952cad
1521,62ac9c194888
1522,51ccb281b87c
1523,0917cf8f9128
1524,e58887757eb9
1525,433ec502ba36
1526,aa47a646b03a
1527,792e7f1c157e
1528,f4a45e49df72
1529,2efee119d786
1530,6d58fd143611
1531,b4d2bb5b6bb9
1532,d6c51e25a497
1533,a702e4a159ef
1534,37d8c5e5f3c2
1535,cedc801cee3f
1536,e13885b882ce
1537,64bb5df01cdf
1538,9e9fba5a3278
1539,0857f139e8c5
1540,bed122418635
1541,8e5b724866d0
1542,b5045801fce9
1543,fdb532d9bc78
1544,36dd5ff0c1ae
1545,7028d312c85f
1546,82c7ca0823fd
1547,461fafd5d2a4
1548,08f8ee521cb5
1549,cf0fd38d30ae
1550,56de1f558e47
1551,3cbc20a1fbfb
1552,9c9e241af52e
1553,823f54603fd6
1554,94c6d4e093fc
1555,e30259a04425
1556,dcb32ca207fe
1557,3c0a70e2410d
1558,250fd5726aa5
1559,e0b635f8cdf0
1560,d15c6ea7adf0
1561,f60bc83a8a27
1562,fbbbd1011cc3
1563,97b5ed28c4a0
1564,ed237f7c2165
1565,c0845166db14
1566,31a3c7b64f93
1567,5354a4eacd3d
1568,e2fd8f867326
1569,46a1f4fe694c
1570,e4bc30b97435
1571,8a4add68003d
1572,a828faba3978
1573,beea17a19349
1574,b2eae30c644d
1575,d5a51b809b55
1576,078ddfd73205
1577,8d677d4d748a
1578,42295ee3e6cd
1579,626fc1a305f3
1580,8256c478644c
1581,c024efed1e9d
1582,790ade173cd3
1583,9ee54d23fc6e
1584,43a59f4a172f
1585,e80bd5eb01bb
1586,b26ff2d0b50a
1587,ee5127408754
1588,e20743cd41c3
1589,feb8cee2c2a2
1590,db391fb708a2
1591,1b165a4510d2
1592,f420a24a37dc
1593,ae5e7533bcfe
1594,43bbe1f3ce75
1595,b8cea153274d
1596,075a008b8a47
1597,cb02c9c8e48b
1598,47157057a9ca
1599,65085e68c48c
1600,c4de3f20ea07
1601,17cb0f6188a8
1602,6d1e3c2a298f
1603,7c05eb143482
1604,471632203e65
1605,39a31447a38d
1606,f60da67b03a8
1607,c18e53baf0a6
1608,d781daaaef04
1609,a794f0d6e8d0
1610,0f72263cd384
1611,9d86367bdff7
1612,356bfeac5626
1613,6b25f78889fa
1614,1e802c3294cc
1615,691f6bdcbf0f
1616,4fb297ceebe0
1617,17beca2704bc
1618,7ca5bb4174e7
1619,8138945d23d9
1620,f6e5262574d4
1621,868825aed39e
1622,6102d239cf02
1623,393d638cb589
1624,ad02b89f8403
1625,c3d2720e07cb
1626,b5ffdf2b6c90
1627,9156915d4332
1628,ec0b8025d9e6
1629,62b3a2692c99
1630,6bb47b6ad54a
1631,90f8127e60f3
1632,d084098aaef0
1633,df6b940e4759
1634,11a1273bc505
1635,b72fd46516c7
1636,5cb3280b8a17
1637,eb0acc64b94c
1638,5a22aad0ac12
1639,7e48e94fbc50
1640,9af20b3ad951
1641,2b9137274324
1642,ce4548347fa4
1643,16d8befa6a49
1644,987a199ad9c8
1645,4e376cb4fd38
1646,61ba7f36b234
1647,7af019614856
1648,e86ef4ff89c6
1649,39d77ca203a9
1650,c9d67a0cf216
1651,1b434f154c89
1652,032527481c1b
1653,077223acbb29
1654,a4bc1ee0bbd6
1655,fc9975e43a4e
1656,cca9869bbd74
1657,af928ea6eb98
1658,6c776158706c
1659,e7ed15ea1b61
1660,8c93c5b8e439
1661,4e9044156c5e
1662,b9a198866fdc
1663,506f5f0d93c4
1664,dbeca8683880
1665,32ba240646d0
1666,0c1998511689
1667,3fc0384e038e
1668,3b11d710b3d4
1669,e1e76237bc63
1670,21e245ea3cdd
1671,cb83fdc5d149
1672,e209fd145122
1673,5dc511af5c99
1674,d1c4c65734bb
1675,2aabcf5779c6
1676,0300a9b35b0d
1677,e54d31efe232
1678,483dc07f38eb
1679,4d948b1f6fb1
1680,97531d0033a3
1681,811dcd23d4c8
1682,2342e3a79564
1683,6ec0697b3511
1684,cddcfd8ace27
1685,432b451dce41
1686,2ac23ad5a020
1687,6ad3713dda3a
1688,3db418812f4f
1689,03f3d1f0e58f
1690,0628022086f2
1691,cb6201bc3df5
1692,4b228615a4b1
1693,4254e0e09f47
1694,9c6940d4e400
1695,f9434602a8be
1696,d500986277d1
1697,5e93f667c190
1698,2afb3da68123
1699,a35db177c11b
1700,4ddb2eeb5efb
1701,b573f9441373
1702,586ef16f4536
1703,9302bf24f076
1704,88e390609c0d
1705,527e30d2bd03
1706,34790fc6dbd5
1707,7d8b3030e11c
1708,93e7f059c4dd
1709,0a8709a3df9e
1710,49fb060b6150
1711,2855f74a8cc4
1712,4692a4e09af7
1713,3e1700709b4f
1714,d64979191a8f
1715,94c422a193d6
1716,5f0522348810
1717,701ec0ab2b1f
1718,3edcb856031c
1719,ff917c1cfa26
1720,b335724ae0cc
1721,5dc6032fca87
1722,632fd78c1381
1723,2e6b526206c9
1724,743dc0fd2e07
1725,d322fe55b12e
1726,dce41b2b3dd7
1727,064c71fb613c
1728,3ee0ab1d8230
1729,3b040c590edd
1730,4051086ed105
1731,8e7a9b4f9ff6
1732,225e188a6a22
1733,716b81f81301
1734,c171b020c8c7
1735,795fbc6e1fb7
1736,d064a7b4f7fd
1737,1586732ff945
1738,204659f03add
1739,b1b020179c29
1740,62f5fe949704
1741,e479089804d1
1742,4621f9dd4f9b
1743,39c50bb4cb13
1744,efda8f368763
1745,1ae823473a33
1746,96628cecee31
1747,6982ef824348
1748,6fc6cca27011
1749,691c191fc754
1750,7db9edbf0628
1751,510a86ac109b
1752,ceb953072484
1753,a49ae5521315
1754,ba029c544de9
1755,79890d6340a2
1756,5ff379d1ea6e
1757,d4ced0f5ccbd
1758,54912b16ef72
1759,22b32da7ce35
1760,c7dfc3c54961
1761,71ae5505b77a
1762,14d0a0bd4214
1763,dbc011f7ac07
1764,b2d7cc8df299
1765,2e435f07396b
1766,c60186612cd0
1767,c82b7cea25bb
1768,b0d682a0f0fa
1769,8f77b5d8740e
1770,f46ffd91bde6
1771,f40d4ec55697
1772,f87ffb99d3d7
1773,948c65a7a812
1774,aee7151370b2
1775,9219e7c98066
1776,3eeb44d2ecca
1777,407513ce4160
1778,098ba04354fb
1779,6edc458f7583
1780,378ff57d6c12
1781,2507012c6dd5
1782,b61d543473ee
1783,61f9e4cd30eb
1784,510c2387a757
1785,49f4ed0fc798
1786,b7065da154c5
1787,d79d425b9dac
1788,5c356e852080
1789,78acf56901eb
1790,c9cf5fa8ac0a
1791,b49382f16a62
1792,d33ac9987ff1
1793,3b4cdafed03c
1794,1406f4100285
1795,47e3010a1b70
1796,57f0a956b100
1797,df67028e479f
1798,5560cde6b00c
1799,77679747f1ab
1800,3ff6bfcab756
1801,e679ea9e9e64
1802,f7509e75fa18
1803,0cdbd7e35635
1804,35c31154afe8
1805,fb8a0ec8ec55
1806,74df2b5f7006
1807,819aa11f6ded
1808,97c54d70b7f5
1809,384faed954b1
1810,f767698acfed
1811,ba81ee6d08d8
1812,5934e0255fa4
1813,8e67c0178da5
1814,d78ff1e040b3
1815,6e41740689db
1816,15b7d08184ca
1817,dc82ace47802
1818,b68bcfe87d9c
1819,497e1754333d
1820,d1a39e262812
1821,3232d1748ed3
1822,6b38f009a587
1823,dc82bc52f743
1824,3ae3896ae70c
1825,4b756d87c3fa
1826,484a04bf5fcb
1827,7f9cf355395b
1828,838615a72d0a
1829,06f55787c05f
1830,197cc926b657
1831,c2c0c1ac9542
1832,49ac80e3821a
1833,fcfa2492076a
1834,2d5494fcc282
1835,bf4efb09cf1e
1836,c121d16cea81
1837,e0a7f3a501be
1838,5ae1f627ed2d
1839,b4d3f7476b95
1840,6a494f979f34
1841,6232e7ef4ee4
1842,b365829758d0
1843,a0aa8d6f6aa9
1844,643f96cedd06
1845,2d3ed1986ddf
1846,d6877cc0af4b
1847,37e7bc3648a9
1848,03a64cf6b17f
1849,e3539a77a6b2
1850,0d73b01c5e77
1851,3e1546ac6905
1852,6a8338537f8a
1853,859ab100e456
1854,99e68fd63dd6
1855,35bc897fc90b
1856,515712b57800
1857,35b431dc4970
1858,696897467ef8
1859,68582ea28d0f
1860,a9f2a7ab34b8
1861,a3f5b1774f10
1862,899179c0be4f
1863,24e212e4ef53
1864,3293aef41654
1865,cd091d473767
1866,e340044d2837
1867,cb979f5b7e4a
1868,f3b024828038
1869,9a6a84f2c15a
1870,05b10b536cf0
1871,150ee1702158
1872,97932949a62b
1873,93d481f59b26
1874,40fe65946167
1875,894e174f0796
1876,f156102ff873
1877,5775d554a89c
1878,b38a72898f67
1879,d06d723dfb70
1880,573474c659ac
1881,7b408088a294
1882,90ebca4dcf09
1883,7d93e4f2dd1f
1884,f4b9966ebbc8
1885,eb3a69d88be1
1886,e87e03830125
1887,3883c7a8eb94
1888,a02324deb210
1889,6b3119833f0f
1890,aa68c910ac1f
1891,5326ed376099
1892,f6355ce9c119
1893,fd893a3bc178
1894,2781acdf5508
1895,346619a18a4c
1896,8a8c4f7a0dc7
1897,c0fcaa257f91
1898,5a3a038c57b8
1899,71636187409e
1900,c2ce23958caf
1901,c48d52cee5c6
1902,95532c0fa331
1903,72f6f4b1dd2a
1904,4d88da9ce4c8
1905,57b5c3b890b2
1906,52619c9ff975
1907,ad570271ef0f
1908,c213563cdcf5
1909,1fd0d4e61615
1910,e78f2936740a
1911,8df7dc80d788
1912,0999de604072
1913,bb35a3ed4ea7
1914,85ce4499af9f
1915,5795d26994d5
1916,fb895ce7bb51
1917,bbab66823b38
1918,7ab891ff314d
1919,1beb96455184
1920,ccb24bbd20e8
1921,189c988800b4
1922,27c78388c14b
1923,09eb25b3a2d3
1924,e52cf67f2f7a
1925,ae137105678c
1926,5f2296c18e26
1927,45468da1c632
1928,5cb05defdb1c
1929,79c94459ece0
1930,0b823c4cb24e
1931,4ddefbe17812
1932,2d62a358b196
1933,a03224063ae5
1934,02e1c71c45dc
1935,409173c5095b
1936,ef476d73994c
1937,aebdbc3db65e
1938,aacab945b085
1939,a91388b5d86f
1940,1f48df5a32f1
1941,3166d4f4adf6
1942,7e508084d090
1943,df574511848d
1944,efe2bd21f4b8
1945,713eb1a00c3d
1946,f32461e8e810
1947,fad335a8d696
1948,fad95e9639fe
1949,22f629c1621e
1950,475c98165449
1951,c3deb220de3c
1952,5fc809d9e819
1953,54a0425676a6
1954,ad75e9c771fb
1955,58480a3efde0
1956,71d966aa0163
1957,2cc8b0dfdb02
1958,225ed8d2cf1f
1959,40ab64831734
1960,e0be83d5d0cc
1961,0cbdb20c9f9f
1962,c9a4006eb057
1963,3be86ebda32f
1964,d220498fc3b7
1965,1e3c0935e3ff
1966,55239ae25086
1967,1f53ac23232a
1968,4f68037d1913
1969,785e5ed71e31
1970,1323ce39595d
1971,fbe2b15b5481
1972,8b7c29052b93
1973,de389c23e1ff
1974,f1caa11ebfb0
1975,72f3ee528109
1976,9a7da4c4fc7b
1977,aaa26dcdd536
1978,627009b91517
1979,c7e87a1b456b
1980,d00af8d8f7a1
1981,fd55377b6427
1982,ef58661b2c02
1983,f03eca3177f1
1984,77292e5d819d
1985,b9cc4fcb637d
1986,a2982869d241
1987,2372d0d26c20
1988,d7bcf851a9db
1989,13b797dc1695
1990,ff043fa1a45e
1991,7d07bf29721f
1992,897ba594febb
1993,863b52580868
1994,c244bc7d661a
1995,4091e07ce4fc
1996,a473d2e88814
1997,5cca10f9cd75
1998,9623f1d2e1fc
1999,de280a57ed96
2000,1eb08c5aac8d
2001,f56009017157
2002,7c520fab410b
2003,e47303f9fb11
2004,2201b02456c8
2005,c911a1e4cea1
2006,779bfb5c48bd
2007,cd720f8127f5
2008,7e4a626bd639
2009,a7231e5c8edf
2010,936c3a8ebf89
2011,cafba09e55b6
2012,3ee0c96472b9
2013,b607aca77be9
2014,6ae37a13ae83
2015,c55b43660efc
2016,e9fe267fae25
2017,003fd9e237f5
2018,f3479d6a67cb
2019,79fb038e892d
2020,8fe48a1f835a
2021,7fdeba948ee8
2022,a7acd1116bff
2023,40bc11edb7d5
2024,783f357cf2f9
2025,2caa33bcd020
2026,f89fd7aa7635
2027,e4fc21f2aa05
2028,4711560d7578
2029,8422bdc8c8d8
2030,6f9529bcdc75
2031,0b6c7058e353
2032,6414a527f202
2033,f253eeb05e1a
2034,74b512db1ebd
2035,59abcc1b41ec
2036,727dc009767f
2037,4598b70951e0
2038,f1921e939e5f
2039,bdb9d5246572
2040,837712d84254
2041,0e72685703fb
2042,f053d139a5a1
2043,01e72fcd639f
2044,a1900ed328eb
2045,deb0451aacd2
2046,bba0724ee7a8
2047,8f67f9930eb6
2048,11e8324becdc
2049,5fbc2c18e730
2050,741629f565e1
2051,66ad55d076b7
2052,3a23dce0eac4
2053,a75840143f84
2054,6afddf444f42
2055,20c4589b5b16
2056,a8245992497c
2057,aa5a25cecec5
2058,4b0ff6364dd1
2059,df8cfc7f7a69
2060,cd9c0dad638b
2061,16385f4a0263
2062,a6bfde1483be
2063,43aec9612085
2064,1ca27588a1f7
2065,d5e0b1aa6132
2066,e4b0badac1bc
2067,9f2aa2e1c9ba
2068,fbc05967e28f
2069,5d4141694377
2070,5dc7c069fa05
2071,cb37e34bc0c0
2072,aef26e0afa71
2073,d9d0da1d9b10
2074,fedef571386f
2075,48df8b8dcd48
2076,ef6b4994ac92
2077,75108ad576c3
2078,38e78862a8b0
2079,f80409706c34
2080,5188395f25c8
2081,4d7bc98df4eb
2082,ea885e861588
2083,24abce9b3f11
2084,ef675e1f227a
2085,3eb07274d31f
2086,4e81f4066a99
2087,b9aa1afc81e6
2088,1250c91527a9
2089,ec147c2b1c72
2090,22258ce14ba4
2091,1e202477f787
2092,85cedb9c18e6
2093,336fc0f602cc
2094,02a9611862c1
2095,cb9015e2918c
2096,974fbef626d0
2097,b523bab79193
2098,3c41148ede78
2099,690672bca374
2100,e118d3a53092
2101,25ab36d404b7
2102,b69aa28c9ce3
2103,d0a81a8d5b5c
2104,d28aec5918fd
2105,585277c0ac0b
2106,e839ee7d8cf0
2107,938fbcf1d5dc
2108,bca71e9c5328
2109,eb2e5f185d2f
2110,369996fd2563
2111,807c76901180
2112,330e38733f2c
2113,faed4503e69c
2114,a252064485f2
2115,fd62dd3e9727
2116,26ee31a8314d
2117,e47388b1cf6f
2118,6c78df21b654
2119,e1a40e3430a0
2120,f44a5891ae88
2121,b7a872b2a1ab
2122,032db6d0595d
2123,2718b8ec65ac
2124,4f581db3eb63
2125,220ea2b356ed
2126,e272a47d3e46
2127,b03301957368
2128,725139aea575
2129,74fbdc165a6b
2130,fba54a4061f8
2131,128466527f9b
2132,20ebc0e446fe
2133,02940e2f032b
2134,edda4896220d
2135,8f87b9b3409d
2136,708514fad8f4
2137,9763308b27a4
2138,6332f8167482
2139,21ced99780d0
2140,13db9f650b1e
2141,f2c67108094e
2142,4a79783ad7cb
2143,e4fbd6bac209
2144,7ae3594edef4
2145,8404c0cd08db
2146,4587a8a3ff26
2147,7c6fc2bb0354
2148,a80217fe8cc9
2149,162420404da3
2150,02425161d5cb
2151,e743e13bbe99
2152,0bcb911c63d1
2153,023bc9602e40
2154,62fa4a3355dc
2155,3824d2933b55
2156,92a9e49aad0e
2157,3a18c0793331
2158,ef8ad480cb67
2159,ec59d69619b4
2160,238c85a17543
2161,e349dbc3530d
2162,f18d3cda8b63
2163,bb31d18d9a2b
2164,4b3f866d5642
2165,15484449cbb8
2166,374424f49eda
2167,c0ba4194affc
2168,92eabb341ee9
2169,310355dd627a
2170,21bae971ddda
2171,bbac0e93d785
2172,11d4ab4f56fd
2173,f362a4f39825
2174,0c2f3473bf4e
2175,a8ca773c2449
2176,5ca6e3b0601c
2177,b701a645a567
2178,407e0f1f2a0f
2179,f34e662b66e2
2180,fe80d0c82623
2181,3e0629bd5ec1
2182,e9770fc9a9b9
2183,c02b389616b5
2184,cea89dbd839c
2185,8510a1c9457d
2186,1eff1044203a
2187,df66c4bb4142
2188,ab4785716e99
2189,36bca84bb196
2190,5d57fb502a79
2191,7285710c1e6d
2192,1c49644ca9b3
2193,ad94b27d7244
2194,5880f900d6c7
2195,4f920b45e5e1
2196,e5c22090279f
2197,08825ac552ca
2198,deff59af1cb1
2199,603d2f75f0c7
2200,b9bad8327f8d
2201,4d6de5af9c8c
2202,a9de50cad9a4
2203,efb1a1c53f9f
2204,6b090a1aae98
2205,6a28c14fc117
2206,2fc014cdd5d7
2207,fbdf98e45f12
2208,e7088075f6f0
2209,ec2472ad4e98
2210,5217e9a77c76
2211,baefbdea4bbf
2212,a33ab20c92f1
2213,2b8bcbb8aa60
2214,62d7285f6f8f
2215,0c3d3220a7bd
2216,be208651e012
2217,9439affbb582
2218,490886b605fc
2219,8da7902dd1f8
2220,1a65772df6a9
2221,9fccc988a9eb
2222,b003cdf8a709
2223,51ef15abb348
2224,dda76a700997
2225,2a603cc34d2b
2226,8c2ea7c2ca1c
2227,188b1f86ecbd
2228,85f05cb2bedc
2229,3d20802992a9
2230,926156c82e3b
2231,b238a5058d6a
2232,9cf8964b7240
2233,03b53507c6ba
2234,f046ba5296d0
2235,6f85069cdd91
2236,092e6dc62d03
2237,c5e24731f051
2238,a9304d7efbb3
2239,f25bb4903d00
2240,c3e3d50cc1f7
2241,4c047cc2fb18
2242,cd2e1d83c6a1
2243,a2e4001a313a
2244,072dc3274ecf
2245,5094562d2351
2246,4c1e8ba4231e
2247,584be0f9895b
2248,c78a1f290483
2249,640b5a0337d7
2250,a752a6a6f645
2251,aa18a6dc7d2a
2252,ea903f5aef8e
2253,3599a5534ef5
2254,7b28183d6ff6
2255,c79cc8eb03ec
2256,ad2e24d9d261
2257,c122b60593ec
2258,91baa890decf
2259,dcd07f4fc957
2260,4189fed9ba42
2261,3405eb79247e
2262,65275e03ba01
2263,38f588a12da9
2264,761bc3b11200
2265,09cc922d8c11
2266,bf52a44f61e4
2267,669be5272bee
2268,59f48be19b04
2269,3a022599f79a
2270,9c59bdf17b8c
2271,027378a67435
2272,19f3b319da2a
2273,21b01d8606a3
2274,7897e7ca20f4
2275,2c8c925025fd
2276,5bfcea304e5d
2277,d251e8b17453
2278,9514d35db605
2279,be86399b1649
2280,e6d19c9b3fa8
2281,0413165a1bc0
2282,e54422afc455
2283,40c5f1113383
2284,3088382960c5
2285,05aa04c74a90
2286,654200db5693
2287,0b86d461c65e
2288,b48803a6d594
2289,d457ca1e2fa7
2290,da77cf52ac52
2291,eb6066dff13c
2292,c0da494318e0
2293,21ff4a22a2f7
2294,b6f32c0ffd95
2295,1f9588c4e01c
2296,b573cf423d0f
2297,150077f193c0
2298,b704a4e92360
2299,1b5a18573a0f
2300,fa95dd5e3167
2301,837e9b3b24f8
2302,e03292ae52a2
2303,99f444b21d0f
2304,a0fddc11fc13
2305,7f6b31177df8
2306,8aa29fb310ae
2307,ea2549696b9f
2308,b3f11ca2b721
2309,84c3b62f090f
2310,f8d95c7b3fa6
2311,ff4563821ad8
2312,8958054e1f4a
2313,0161df1b7513
2314,b5cd43cae827
2315,d91aa7f9b613
2316,9b739135aec0
2317,e7165a1dfdb0
2318,99231aefa628
2319,e1eb284d1a14
2320,b869271f3e5a
2321,415ea707e64a
2322,bfd93e378593
2323,3d1640908115
2324,c12f192a1606
2325,211f5e9338de
2326,514e957342f6
2327,d7f28b82d740
2328,1f7d88130a8d
2329,fd81bd9506a0
2330,d70f762ff63f
2331,edb0f52ebef5
2332,265e87c6b4f6
2333,01930ba5c632
2334,ccafe18f4c52
2335,9ac4eebc4a32
2336,25945848e4cb
2337,db3e08c3a92f
2338,0404428e2eef
2339,4411fef7c688
2340,ceb5d1fbdf95
2341,3827436af1d9
2342,ef2002ea8327
2343,318e0e4a4953
2344,e619a3e757f8
2345,5ed4104227b8
2346,4bf4a7742946
2347,470aec40db0b
2348,7b5c6c5686d6
2349,08548fd1bbb9
2350,ea9baf5175b8
2351,0286ede53c72
2352,fe66cc3d1a26
2353,5e9e4aff90ad
2354,281f3f36c97a
2355,e13547e17471
2356,eafdcadd5a98
2357,4fb954a5f10d
2358,c24606bf81e4
2359,aa126f50c692
2360,6e513d044f76
2361,37d22ac001bd
2362,7597ae232bbb
2363,88c4849c7451
2364,4be9240aaf3b
2365,6644c40186ef
2366,1159e39d091f
2367,17814629ca50
2368,9984825308e3
2369,030dbd92805f
2370,b5d9fe2a1852
2371,5acd8232db09
2372,4d4e5fe50ac1
2373,7f78c3d6c298
2374,b732f036d071
2375,00ff40160e08
2376,5b22246a675f
2377,c989336048ed
2378,9779b7473d54
2379,dcaf247a708a
2380,93afbb784dbe
2381,f6fd1b3fa337
2382,2ed22956060f
2383,97589576e678
2384,244f4ef641e8
2385,bf3c1c83e178
2386,8f76b84bec12
2387,00f74ae6e8ee
2388,69955aa1856a
2389,5a698db177c5
2390,1297fa0b1343
2391,24bd1c01d8a3
2392,0b3fdeb134d3
2393,f17a28521e9d
2394,48be3f10f1b2
2395,ef8d7c52b34f
2396,50e4963b2441
2397,93a3cb74801f
2398,3768c56a5610
2399,d7b787c2064e
2400,4818cdd792ce
2401,6f147dfda851
2402,66ac08e0ac49
2403,af062c606c2a
2404,bf01eec957d6
2405,315aca9aff0a
2406,cf57997803cd
2407,6a94d2e424dd
2408,f5db0fd28c0b
2409,7a2528f52dd1
2410,4ef4b0066846
